Transaction ID,Date,Time,Product Name,Category,Quantity,Sale Price,Cost Price,Staff Member,Revenue,Cost,Profit
TXN008152,2025-02-27,22:15,Smirnoff Ice,Alcopops,4,6.3,2.7,Staff C,25.2,10.8,14.4
TXN008152,2025-02-27,22:15,Madri,Beer,1,6.3,2.65,Staff C,6.3,2.65,3.65
TXN008153,2025-04-18,22:35,Guinness,Beer,2,5.9,2.15,Staff C,11.8,4.3,7.5
TXN008154,2025-03-08,18:00,Vodka Coke,Spirits,2,7.6,2.25,Staff E,15.2,4.5,10.7
TXN008154,2025-03-08,18:00,Mojito,Cocktails,1,10.5,3.25,Staff E,10.5,3.25,7.25
TXN008155,2025-06-08,20:00,Merlot,Wine,2,8.2,3.2,Staff C,16.4,6.4,10.0
TXN008155,2025-06-08,20:00,Bacon Fries,Snacks,1,2.0,0.85,Staff C,2.0,0.85,1.15
TXN008156,2025-03-28,23:50,Blue WKD,Alcopops,4,6.3,2.65,Staff C,25.2,10.6,14.6
TXN008156,2025-03-28,23:50,Tequila Shot,Spirits,4,6.9,1.9,Staff C,27.6,7.6,20.0
TXN008157,2025-10-25,01:15,Captain Morgan Coke,Spirits,2,7.6,2.25,Staff A,15.2,4.5,10.7
TXN008158,2025-10-11,01:25,Jagerbomb,Spirits,1,8.6,3.1,Staff C,8.6,3.1,5.5
TXN008159,2025-03-02,17:35,Tayto,Snacks,1,1.8,0.75,Staff E,1.8,0.75,1.05
TXN008160,2025-08-16,22:35,Budweiser,Beer,1,6.0,2.35,Staff D,6.0,2.35,3.65
TXN008160,2025-08-16,22:35,Guinness,Beer,6,5.9,2.15,Staff D,35.4,12.9,22.5
TXN008161,2025-12-01,21:30,Vodka Red Bull,Spirits,3,8.8,3.0,Staff C,26.4,9.0,17.4
TXN008162,2025-10-24,22:30,Vodka White Lemonade,Spirits,2,7.6,2.2,Staff D,15.2,4.4,10.8
TXN008163,2025-11-30,20:45,Carlsberg,Beer,4,5.9,2.25,Staff I,23.6,9.0,14.6
TXN008163,2025-11-30,20:45,Tequila Shot,Spirits,4,6.9,1.9,Staff I,27.6,7.6,20.0
TXN008164,2025-11-29,22:15,Jagerbomb,Spirits,4,8.6,3.1,Staff A,34.4,12.4,22.0
TXN008164,2025-11-29,22:15,Vodka White Lemonade,Spirits,3,7.6,2.2,Staff A,22.8,6.6,16.2
TXN008164,2025-11-29,22:15,Gin White Lemonade,Spirits,1,7.8,2.35,Staff A,7.8,2.35,5.45
TXN008165,2025-08-23,21:40,Jagerbomb,Spirits,1,8.5,3.1,Staff E,8.5,3.1,5.4
TXN008166,2025-03-13,17:55,Smirnoff Ice,Alcopops,2,6.3,2.7,Staff B,12.6,5.4,7.2
TXN008166,2025-03-13,17:55,Hop House 13,Beer,2,6.1,2.4,Staff B,12.2,4.8,7.4
TXN008167,2025-03-15,21:05,Guinness,Beer,1,5.9,2.15,Staff E,5.9,2.15,3.75
TXN008167,2025-03-15,21:05,Madri,Beer,3,6.3,2.65,Staff E,18.9,7.95,10.95
TXN008168,2025-01-25,23:35,Rockshore Lager,Beer,1,6.0,2.4,Staff F,6.0,2.4,3.6
TXN008169,2025-07-20,21:25,Corona,Beer,2,6.4,2.8,Staff A,12.8,5.6,7.2
TXN008170,2025-11-28,01:10,Guinness,Beer,2,5.9,2.15,Staff G,11.8,4.3,7.5
TXN008171,2025-05-29,23:15,Pornstar Martini,Cocktails,2,11.5,3.75,Staff G,23.0,7.5,15.5
TXN008171,2025-05-29,23:15,Baby Guinness Shot,Spirits,3,6.8,2.1,Staff G,20.4,6.3,14.1
TXN008172,2025-12-18,16:30,Beamish,Beer,2,5.8,2.05,Staff H,11.6,4.1,7.5
TXN008172,2025-12-18,16:30,Blue WKD,Alcopops,1,6.3,2.65,Staff H,6.3,2.65,3.65
TXN008173,2025-05-04,20:20,Tuborg,Beer,2,5.8,2.2,Staff F,11.6,4.4,7.2
TXN008174,2025-09-20,17:50,Corona,Beer,3,6.4,2.8,Staff B,19.2,8.4,10.8
TXN008175,2025-12-20,16:45,Blue WKD,Alcopops,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN008176,2025-06-20,21:10,Rockshore Cider,Cider,2,6.2,2.55,Staff C,12.4,5.1,7.3
TXN008176,2025-06-20,21:10,Tayto,Snacks,1,1.8,0.75,Staff C,1.8,0.75,1.05
TXN008177,2025-01-10,23:35,Aperol Spritz,Cocktails,1,10.5,3.15,Staff E,10.5,3.15,7.35
TXN008178,2025-09-26,15:00,Vodka Coke,Spirits,4,7.6,2.25,Staff G,30.4,9.0,21.4
TXN008179,2025-01-25,21:40,House White Wine,Wine,3,7.2,2.7,Staff I,21.6,8.1,13.5
TXN008179,2025-01-25,21:40,Rum Coke,Spirits,2,7.5,2.15,Staff I,15.0,4.3,10.7
TXN008180,2025-12-26,18:40,Vodka Coke,Spirits,3,7.6,2.25,Staff B,22.8,6.75,16.05
TXN008180,2025-12-26,18:40,Heineken,Beer,2,6.1,2.35,Staff B,12.2,4.7,7.5
TXN008181,2025-09-18,17:00,Jagerbomb,Spirits,2,8.5,3.1,Staff B,17.0,6.2,10.8
TXN008182,2025-06-13,00:45,Sambuca Shot,Spirits,1,6.8,1.9,Staff B,6.8,1.9,4.9
TXN008182,2025-06-13,00:45,Corona,Beer,2,6.4,2.8,Staff B,12.8,5.6,7.2
TXN008182,2025-06-13,00:45,Birra Moretti,Beer,2,6.4,2.75,Staff B,12.8,5.5,7.3
TXN008182,2025-06-13,00:45,Carlsberg,Beer,3,5.9,2.25,Staff B,17.7,6.75,10.95
TXN008183,2025-08-22,23:35,Guinness,Beer,1,5.9,2.15,Staff B,5.9,2.15,3.75
TXN008184,2025-03-03,18:20,Jagerbomb,Spirits,4,8.5,3.1,Staff D,34.0,12.4,21.6
TXN008185,2025-11-15,22:05,Vodka Red Bull,Spirits,1,8.8,3.0,Staff A,8.8,3.0,5.8
TXN008185,2025-11-15,22:05,Bulmers,Cider,2,6.3,2.6,Staff A,12.6,5.2,7.4
TXN008185,2025-11-15,22:05,Rockshore Lager,Beer,2,6.0,2.4,Staff A,12.0,4.8,7.2
TXN008185,2025-11-15,22:05,Vodka Coke,Spirits,1,7.6,2.25,Staff A,7.6,2.25,5.35
TXN008185,2025-11-15,22:05,Dry Roasted Peanuts,Snacks,2,2.0,0.85,Staff A,4.0,1.7,2.3
TXN008186,2025-01-22,19:30,Guinness,Beer,4,5.9,2.15,Staff I,23.6,8.6,15.0
TXN008187,2025-02-03,23:55,Guinness,Beer,2,5.9,2.15,Staff C,11.8,4.3,7.5
TXN008187,2025-02-03,23:55,Pornstar Martini,Cocktails,1,11.5,3.75,Staff C,11.5,3.75,7.75
TXN008188,2025-12-19,21:30,Jagerbomb,Spirits,2,8.5,3.1,Staff E,17.0,6.2,10.8
TXN008189,2025-02-28,21:15,Sambuca Shot,Spirits,2,6.8,1.9,Staff A,13.6,3.8,9.8
TXN008190,2025-01-12,17:55,Rockshore Lager,Beer,1,6.0,2.4,Staff F,6.0,2.4,3.6
TXN008191,2025-11-07,21:10,Tayto,Snacks,2,1.8,0.75,Staff F,3.6,1.5,2.1
TXN008191,2025-11-07,21:10,Jagerbomb,Spirits,2,8.5,3.1,Staff F,17.0,6.2,10.8
TXN008192,2025-09-20,21:25,Margarita,Cocktails,1,10.8,3.35,Staff A,10.8,3.35,7.45
TXN008192,2025-09-20,21:25,House Red Wine,Wine,1,7.2,2.75,Staff A,7.2,2.75,4.45
TXN008192,2025-09-20,21:25,Jagerbomb,Spirits,2,8.5,3.1,Staff A,17.0,6.2,10.8
TXN008192,2025-09-20,21:25,Sambuca Shot,Spirits,1,6.8,1.9,Staff A,6.8,1.9,4.9
TXN008192,2025-09-20,21:25,Vodka White Lemonade,Spirits,2,7.6,2.2,Staff A,15.2,4.4,10.8
TXN008193,2025-11-06,20:40,Blue WKD,Alcopops,3,6.3,2.65,Staff D,18.9,7.95,10.95
TXN008194,2025-07-04,16:30,Bulmers,Cider,2,6.3,2.6,Staff A,12.6,5.2,7.4
TXN008195,2025-09-09,23:40,Guinness,Beer,5,5.9,2.15,Staff G,29.5,10.75,18.75
TXN008196,2025-10-20,20:40,Hop House 13,Beer,2,6.1,2.4,Staff B,12.2,4.8,7.4
TXN008197,2025-06-09,16:40,Salted Peanuts,Snacks,1,2.0,0.85,Staff C,2.0,0.85,1.15
TXN008198,2025-03-28,20:40,Guinness,Beer,1,5.9,2.15,Staff B,5.9,2.15,3.75
TXN008198,2025-03-28,20:40,Jagerbomb,Spirits,6,8.5,3.1,Staff B,51.0,18.6,32.4
TXN008198,2025-03-28,20:40,Hop House 13,Beer,4,6.1,2.4,Staff B,24.4,9.6,14.8
TXN008199,2025-05-16,21:50,Coke,Soft Drink,4,3.4,0.95,Staff I,13.6,3.8,9.8
TXN008199,2025-05-16,21:50,Vodka Coke,Spirits,2,7.6,2.25,Staff I,15.2,4.5,10.7
TXN008200,2025-12-13,21:25,Coors Light,Beer,2,6.0,2.35,Staff A,12.0,4.7,7.3
TXN008200,2025-12-13,21:25,Bulmers,Cider,2,6.3,2.6,Staff A,12.6,5.2,7.4
TXN008200,2025-12-13,21:25,Blue WKD,Alcopops,3,6.3,2.65,Staff A,18.9,7.95,10.95
TXN008201,2025-04-07,22:20,Club Orange,Soft Drink,3,3.4,0.95,Staff C,10.2,2.85,7.35
TXN008201,2025-04-07,22:20,Jameson,Spirits,1,6.8,1.95,Staff C,6.8,1.95,4.85
TXN008202,2025-08-05,22:50,Vodka Coke,Spirits,1,7.6,2.25,Staff A,7.6,2.25,5.35
TXN008203,2025-03-17,18:40,Bacon Fries,Snacks,2,2.0,0.85,Staff C,4.0,1.7,2.3
TXN008204,2025-08-02,16:15,Madri,Beer,4,6.3,2.65,Staff C,25.2,10.6,14.6
TXN008205,2025-05-15,18:00,Smithwicks,Beer,4,5.8,2.1,Staff A,23.2,8.4,14.8
TXN008205,2025-05-15,18:00,Tequila Shot,Spirits,2,6.9,1.9,Staff A,13.8,3.8,10.0
TXN008206,2025-01-29,18:30,Blue WKD,Alcopops,1,6.3,2.65,Staff F,6.3,2.65,3.65
TXN008206,2025-01-29,18:30,Guinness,Beer,2,5.9,2.15,Staff F,11.8,4.3,7.5
TXN008206,2025-01-29,18:30,Espresso Martini,Cocktails,1,11.0,3.35,Staff F,11.0,3.35,7.65
TXN008207,2025-10-25,22:00,Beamish,Beer,4,5.8,2.05,Staff E,23.2,8.2,15.0
TXN008207,2025-10-25,22:00,Vodka Red Bull,Spirits,1,8.8,3.0,Staff E,8.8,3.0,5.8
TXN008208,2025-06-13,22:30,Baby Guinness Shot,Spirits,6,6.8,2.1,Staff C,40.8,12.6,28.2
TXN008208,2025-06-13,22:30,Carlsberg,Beer,2,5.9,2.25,Staff C,11.8,4.5,7.3
TXN008209,2025-07-27,17:50,Vodka White Lemonade,Spirits,1,7.7,2.2,Staff E,7.7,2.2,5.5
TXN008209,2025-07-27,17:50,Corona,Beer,4,6.4,2.8,Staff E,25.6,11.2,14.4
TXN008209,2025-07-27,17:50,House Red Wine,Wine,1,7.2,2.75,Staff E,7.2,2.75,4.45
TXN008210,2025-02-14,18:15,Heineken,Beer,2,6.1,2.35,Staff C,12.2,4.7,7.5
TXN008210,2025-02-14,18:15,Vodka Coke,Spirits,1,7.6,2.25,Staff C,7.6,2.25,5.35
TXN008211,2025-06-01,21:25,Coors Light,Beer,2,6.0,2.35,Staff I,12.0,4.7,7.3
TXN008211,2025-06-01,21:25,Tequila Shot,Spirits,2,6.9,1.9,Staff I,13.8,3.8,10.0
TXN008212,2025-11-26,16:15,Hot and Spicy Peanuts,Snacks,1,2.1,0.9,Staff F,2.1,0.9,1.2
TXN008212,2025-11-26,16:15,Pornstar Martini,Cocktails,1,11.5,3.75,Staff F,11.5,3.75,7.75
TXN008213,2025-01-08,18:05,Blue WKD,Alcopops,1,6.3,2.65,Staff C,6.3,2.65,3.65
TXN008214,2025-12-12,00:15,Coke,Soft Drink,1,3.4,0.95,Staff C,3.4,0.95,2.45
TXN008215,2025-12-20,00:10,Tequila Shot,Spirits,8,6.9,1.9,Staff C,55.2,15.2,40.0
TXN008215,2025-12-20,00:10,Tuborg,Beer,3,5.8,2.2,Staff C,17.4,6.6,10.8
TXN008216,2025-05-16,21:45,Tuborg,Beer,3,5.8,2.2,Staff C,17.4,6.6,10.8
TXN008216,2025-05-16,21:45,Blue WKD,Alcopops,1,6.3,2.65,Staff C,6.3,2.65,3.65
TXN008216,2025-05-16,21:45,Vodka Coke,Spirits,2,7.6,2.25,Staff C,15.2,4.5,10.7
TXN008216,2025-05-16,21:45,Vodka Red Bull,Spirits,1,8.8,3.0,Staff C,8.8,3.0,5.8
TXN008217,2025-05-17,23:05,Mojito,Cocktails,2,10.5,3.25,Staff D,21.0,6.5,14.5
TXN008218,2025-03-01,20:35,West Coast Cooler,Alcopops,1,6.4,2.75,Staff I,6.4,2.75,3.65
TXN008218,2025-03-01,20:35,Vodka Red Bull,Spirits,2,8.8,3.0,Staff I,17.6,6.0,11.6
TXN008218,2025-03-01,20:35,Coors Light,Beer,3,6.0,2.35,Staff I,18.0,7.05,10.95
TXN008219,2025-04-04,00:40,Jagerbomb,Spirits,4,8.5,3.1,Staff B,34.0,12.4,21.6
TXN008219,2025-04-04,00:40,Vodka Coke,Spirits,1,7.6,2.25,Staff B,7.6,2.25,5.35
TXN008219,2025-04-04,00:40,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff B,7.6,2.2,5.4
TXN008219,2025-04-04,00:40,Guinness,Beer,1,5.9,2.15,Staff B,5.9,2.15,3.75
TXN008220,2025-11-29,19:10,Merlot,Wine,1,8.2,3.2,Staff F,8.2,3.2,5.0
TXN008221,2025-10-04,18:05,Budweiser,Beer,1,5.9,2.35,Staff A,5.9,2.35,3.55
TXN008221,2025-10-04,18:05,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff A,7.6,2.2,5.4
TXN008221,2025-10-04,18:05,Diet Coke,Soft Drink,2,3.4,0.95,Staff A,6.8,1.9,4.9
TXN008221,2025-10-04,18:05,Vodka Coke,Spirits,4,7.6,2.25,Staff A,30.4,9.0,21.4
TXN008222,2025-07-13,21:15,Coors Light,Beer,2,6.0,2.35,Staff I,12.0,4.7,7.3
TXN008222,2025-07-13,21:15,Smirnoff Ice,Alcopops,4,6.2,2.7,Staff I,24.8,10.8,14.0
TXN008223,2025-01-28,20:05,Blue WKD,Alcopops,1,6.3,2.65,Staff D,6.3,2.65,3.65
TXN008224,2025-05-10,23:35,Tequila Shot,Spirits,4,6.9,1.9,Staff G,27.6,7.6,20.0
TXN008224,2025-05-10,23:35,Guinness,Beer,1,5.9,2.15,Staff G,5.9,2.15,3.75
TXN008224,2025-05-10,23:35,Guinness,Beer,2,5.9,2.15,Staff G,11.8,4.3,7.5
TXN008224,2025-05-10,23:35,Hop House 13,Beer,1,6.1,2.4,Staff G,6.1,2.4,3.7
TXN008224,2025-05-10,23:35,Carlsberg,Beer,1,5.9,2.25,Staff G,5.9,2.25,3.65
TXN008225,2025-11-20,19:35,Jagerbomb,Spirits,8,8.5,3.1,Staff G,68.0,24.8,43.2
TXN008226,2025-01-18,23:10,Jameson,Spirits,1,6.8,1.95,Staff E,6.8,1.95,4.85
TXN008226,2025-01-18,23:10,Budweiser,Beer,1,5.9,2.35,Staff E,5.9,2.35,3.55
TXN008227,2025-09-13,23:35,Bulmers,Cider,6,6.3,2.6,Staff D,37.8,15.6,22.2
TXN008227,2025-09-13,23:35,Mojito,Cocktails,1,10.5,3.25,Staff D,10.5,3.25,7.25
TXN008227,2025-09-13,23:35,Blue WKD,Alcopops,1,6.3,2.65,Staff D,6.3,2.65,3.65
TXN008228,2025-01-18,19:15,Coors Light,Beer,2,6.0,2.35,Staff E,12.0,4.7,7.3
TXN008228,2025-01-18,19:15,Diet Coke,Soft Drink,1,3.4,0.95,Staff E,3.4,0.95,2.45
TXN008228,2025-01-18,19:15,Scampi Fries,Snacks,2,2.0,0.85,Staff E,4.0,1.7,2.3
TXN008229,2025-02-20,18:45,Vodka Coke,Spirits,1,7.6,2.25,Staff C,7.6,2.25,5.35
TXN008230,2025-08-23,20:50,Merlot,Wine,3,8.2,3.2,Staff I,24.6,9.6,15.0
TXN008230,2025-08-23,20:50,Scampi Fries,Snacks,3,2.0,0.85,Staff I,6.0,2.55,3.45
TXN008230,2025-08-23,20:50,Baby Guinness Shot,Spirits,2,6.8,2.1,Staff I,13.6,4.2,9.4
TXN008230,2025-08-23,20:50,Jagerbomb,Spirits,1,8.5,3.1,Staff I,8.5,3.1,5.4
TXN008231,2025-09-12,20:05,Blue WKD,Alcopops,2,6.3,2.65,Staff D,12.6,5.3,7.3
TXN008232,2025-04-27,21:40,Sparkling Water,Soft Drink,1,3.0,0.75,Staff A,3.0,0.75,2.25
TXN008232,2025-04-27,21:40,Blue WKD,Alcopops,1,6.3,2.65,Staff A,6.3,2.65,3.65
TXN008232,2025-04-27,21:40,Orange Juice,Soft Drink,1,3.7,1.15,Staff A,3.7,1.15,2.55
TXN008233,2025-03-30,21:10,Hop House 13,Beer,2,6.1,2.4,Staff A,12.2,4.8,7.4
TXN008233,2025-03-30,21:10,Guinness,Beer,3,5.9,2.15,Staff A,17.7,6.45,11.25
TXN008234,2025-12-19,22:25,Smirnoff Ice,Alcopops,1,6.3,2.7,Staff B,6.3,2.7,3.6
TXN008235,2025-08-15,20:50,Guinness,Beer,1,5.9,2.15,Staff G,5.9,2.15,3.75
TXN008235,2025-08-15,20:50,West Coast Cooler,Alcopops,2,6.4,2.75,Staff G,12.8,5.5,7.3
TXN008235,2025-08-15,20:50,Sparkling Water,Soft Drink,1,3.0,0.75,Staff G,3.0,0.75,2.25
TXN008236,2025-11-29,20:15,Blue WKD,Alcopops,2,6.3,2.65,Staff A,12.6,5.3,7.3
TXN008236,2025-11-29,20:15,Budweiser,Beer,2,6.0,2.35,Staff A,12.0,4.7,7.3
TXN008237,2025-07-17,20:10,Heineken,Beer,6,6.1,2.35,Staff E,36.6,14.1,22.5
TXN008238,2025-05-04,19:30,Rockshore Lager,Beer,1,6.0,2.4,Staff H,6.0,2.4,3.6
TXN008238,2025-05-04,19:30,Espresso Martini,Cocktails,1,11.0,3.35,Staff H,11.0,3.35,7.65
TXN008239,2025-02-12,18:40,Beamish,Beer,2,5.8,2.05,Staff F,11.6,4.1,7.5
TXN008240,2025-02-05,22:25,Rockshore Lager,Beer,2,6.0,2.4,Staff H,12.0,4.8,7.2
TXN008241,2025-08-30,22:20,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN008241,2025-08-30,22:20,Blue WKD,Alcopops,2,6.3,2.65,Staff B,12.6,5.3,7.3
TXN008242,2025-12-26,23:35,Vodka Red Bull,Spirits,4,8.8,3.0,Staff C,35.2,12.0,23.2
TXN008243,2025-11-28,00:25,Guinness,Beer,1,5.9,2.15,Staff H,5.9,2.15,3.75
TXN008244,2025-07-26,19:05,Hop House 13,Beer,1,6.1,2.4,Staff G,6.1,2.4,3.7
TXN008244,2025-07-26,19:05,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff G,7.6,2.2,5.4
TXN008245,2025-10-04,21:40,Espresso Martini,Cocktails,1,11.0,3.35,Staff G,11.0,3.35,7.65
TXN008245,2025-10-04,21:40,Guinness,Beer,2,5.9,2.15,Staff G,11.8,4.3,7.5
TXN008245,2025-10-04,21:40,Jagerbomb,Spirits,2,8.5,3.1,Staff G,17.0,6.2,10.8
TXN008246,2025-03-16,19:05,Madri,Beer,2,6.3,2.65,Staff H,12.6,5.3,7.3
TXN008246,2025-03-16,19:05,Madri,Beer,1,6.3,2.65,Staff H,6.3,2.65,3.65
TXN008247,2025-07-09,23:20,Vodka White Lemonade,Spirits,3,7.6,2.2,Staff D,22.8,6.6,16.2
TXN008248,2025-07-03,18:15,Jagerbomb,Spirits,1,8.5,3.1,Staff F,8.5,3.1,5.4
TXN008249,2025-05-21,21:00,Guinness,Beer,3,5.9,2.15,Staff F,17.7,6.45,11.25
TXN008250,2025-04-17,14:30,Tequila Shot,Spirits,2,6.9,1.9,Staff A,13.8,3.8,10.0
TXN008250,2025-04-17,14:30,Malibu Dash,Spirits,1,7.4,2.15,Staff A,7.4,2.15,5.25
TXN008251,2025-06-06,19:15,House Red Wine,Wine,2,7.2,2.75,Staff F,14.4,5.5,8.9
TXN008252,2025-03-16,22:25,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff E,7.6,2.2,5.4
TXN008253,2025-12-19,01:00,Heineken,Beer,2,6.1,2.35,Staff B,12.2,4.7,7.5
TXN008254,2025-06-22,21:55,Jagerbomb,Spirits,2,8.5,3.1,Staff E,17.0,6.2,10.8
TXN008254,2025-06-22,21:55,Baileys,Spirits,3,6.5,2.05,Staff E,19.5,6.15,13.35
TXN008255,2025-12-06,20:25,Smithwicks,Beer,1,5.8,2.1,Staff B,5.8,2.1,3.7
TXN008255,2025-12-06,20:25,Jagerbomb,Spirits,3,8.7,3.1,Staff B,26.1,9.3,16.8
TXN008256,2025-02-04,16:15,Sparkling Water,Soft Drink,2,3.0,0.75,Staff E,6.0,1.5,4.5
TXN008257,2025-04-25,20:20,Bulmers,Cider,2,6.4,2.6,Staff E,12.8,5.2,7.6
TXN008258,2025-07-01,22:25,Club Orange,Soft Drink,1,3.4,0.95,Staff C,3.4,0.95,2.45
TXN008258,2025-07-01,22:25,Rum Coke,Spirits,3,7.5,2.15,Staff C,22.5,6.45,16.05
TXN008259,2025-09-22,18:05,Bacon Fries,Snacks,1,2.0,0.85,Staff B,2.0,0.85,1.15
TXN008259,2025-09-22,18:05,Jagerbomb,Spirits,6,8.5,3.1,Staff B,51.0,18.6,32.4
TXN008260,2025-05-29,19:00,Vodka White Lemonade,Spirits,1,7.6,2.2,Staff C,7.6,2.2,5.4
TXN008261,2025-12-06,18:05,House White Wine,Wine,2,7.2,2.7,Staff B,14.4,5.4,9.0
TXN008262,2025-12-19,15:05,Birra Moretti,Beer,3,6.4,2.75,Staff G,19.2,8.25,10.95
TXN008263,2025-09-12,20:50,Rockshore Cider,Cider,1,6.2,2.55,Staff B,6.2,2.55,3.65
TXN008263,2025-09-12,20:50,Guinness,Beer,3,5.9,2.15,Staff B,17.7,6.45,11.25
TXN008264,2025-05-12,20:50,Guinness,Beer,1,5.9,2.15,Staff D,5.9,2.15,3.75
TXN008265,2025-11-21,15:55,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff A,6.8,2.1,4.7
TXN008266,2025-10-02,22:00,Jagerbomb,Spirits,1,8.5,3.1,Staff C,8.5,3.1,5.4
TXN008266,2025-10-02,22:00,Vodka White Lemonade,Spirits,2,7.6,2.2,Staff C,15.2,4.4,10.8
TXN008267,2025-08-15,19:35,Madri,Beer,1,6.3,2.65,Staff G,6.3,2.65,3.65
TXN008267,2025-08-15,19:35,Red Bull,Soft Drink,4,4.2,1.55,Staff G,16.8,6.2,10.6
TXN008268,2025-11-01,22:00,Vodka Red Bull,Spirits,1,8.8,3.0,Staff B,8.8,3.0,5.8
TXN008268,2025-11-01,22:00,Smithwicks,Beer,2,5.8,2.1,Staff B,11.6,4.2,7.4
TXN008268,2025-11-01,22:00,Baby Guinness Shot,Spirits,1,6.8,2.1,Staff B,6.8,2.1,4.7
TXN008268,2025-11-01,22:00,Smirnoff Ice,Alcopops,4,6.3,2.7,Staff B,25.2,10.8,14.4
TXN008268,2025-11-01,22:00,Coors Light,Beer,4,6.0,2.35,Staff B,24.0,9.4,14.6
TXN008269,2025-12-23,20:15,Jameson,Spirits,1,6.8,1.95,Staff C,6.8,1.95,4.85
TXN008270,2025-05-18,13:05,Corona,Beer,2,6.4,2.8,Staff B,12.8,5.6,7.2
TXN008271,2025-06-25,22:05,Gin Tonic,Spirits,2,7.8,2.35,Staff B,15.6,4.7,10.9
TXN008272,2025-09-11,18:30,Rockshore Lager,Beer,1,6.0,2.4,Staff I,6.0,2.4,3.6
TXN008273,2025-03-15,23:50,Rockshore Cider,Cider,3,6.2,2.55,Staff E,18.6,7.65,10.95
TXN008273,2025-03-15,23:50,Vodka White Lemonade,Spirits,3,7.5,2.2,Staff E,22.5,6.6,15.9
TXN008274,2025-04-17,00:55,Mojito,Cocktails,1,10.5,3.25,Staff C,10.5,3.25,7.25
TXN008274,2025-04-17,00:55,Corona,Beer,3,6.4,2.8,Staff C,19.2,8.4,10.8
TXN008274,2025-04-17,00:55,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN008275,2025-04-07,19:50,Guinness,Beer,1,5.9,2.15,Staff A,5.9,2.15,3.75
TXN008276,2025-11-12,22:30,Rose Wine,Wine,1,7.5,2.9,Staff B,7.5,2.9,4.6
TXN008277,2025-10-30,21:50,Heineken,Beer,2,6.1,2.35,Staff H,12.2,4.7,7.5
TXN008277,2025-10-30,21:50,Coke,Soft Drink,1,3.4,0.95,Staff H,3.4,0.95,2.45
TXN008277,2025-10-30,21:50,Vodka Red Bull,Spirits,1,8.8,3.0,Staff H,8.8,3.0,5.8
TXN008277,2025-10-30,21:50,Gin Tonic,Spirits,1,7.8,2.35,Staff H,7.8,2.35,5.45
TXN008278,2025-09-25,21:35,Margarita,Cocktails,1,10.8,3.35,Staff H,10.8,3.35,7.45
TXN008279,2025-12-29,19:40,Tequila Shot,Spirits,3,6.9,1.9,Staff G,20.7,5.7,15.0
TXN008279,2025-12-29,19:40,Baby Guinness Shot,Spirits,4,6.8,2.1,Staff G,27.2,8.4,18.8
TXN008280,2025-03-14,20:20,Rockshore Lager,Beer,1,6.0,2.4,Staff C,6.0,2.4,3.6
TXN008280,2025-03-14,20:20,West Coast Cooler,Alcopops,2,6.4,2.75,Staff C,12.8,5.5,7.3
TXN008280,2025-03-14,20:20,Guinness,Beer,1,5.9,2.15,Staff C,5.9,2.15,3.75
TXN008280,2025-03-14,20:20,Carlsberg,Beer,2,5.9,2.25,Staff C,11.8,4.5,7.3
TXN008281,2025-09-27,21:55,Pornstar Martini,Cocktails,1,11.6,3.75,Staff E,11.6,3.75,7.85
TXN008281,2025-09-27,21:55,Beamish,Beer,1,5.8,2.05,Staff E,5.8,2.05,3.75
TXN008281,2025-09-27,21:55,Jagerbomb,Spirits,2,8.5,3.1,Staff E,17.0,6.2,10.8
TXN008282,2025-12-19,20:35,Baileys,Spirits,3,6.5,2.05,Staff C,19.5,6.15,13.35
TXN008282,2025-12-19,20:35,Guinness,Beer,1,5.8,2.15,Staff C,5.8,2.15,3.65
TXN008283,2025-08-23,13:10,Jagerbomb,Spirits,2,8.5,3.1,Staff E,17.0,6.2,10.8
TXN008284,2025-04-05,01:10,Blue WKD,Alcopops,1,6.3,2.65,Staff F,6.3,2.65,3.65
TXN008285,2025-09-18,18:20,Jameson,Spirits,3,6.8,1.95,Staff D,20.4,5.85,14.55
TXN008285,2025-09-18,18:20,Guinness,Beer,1,5.9,2.15,Staff D,5.9,2.15,3.75
TXN008286,2025-06-06,23:35,Corona,Beer,2,6.4,2.8,Staff C,12.8,5.6,7.2
TXN008286,2025-06-06,23:35,Sambuca Shot,Spirits,2,6.8,1.9,Staff C,13.6,3.8,9.8
TXN008286,2025-06-06,23:35,Smirnoff Ice,Alcopops,4,6.3,2.7,Staff C,25.2,10.8,14.4
TXN008286,2025-06-06,23:35,Red Bull,Soft Drink,2,4.2,1.55,Staff C,8.4,3.1,5.3
TXN008287,2025-08-02,21:30,Bulmers,Cider,1,6.3,2.6,Staff E,6.3,2.6,3.7
TXN008288,2025-07-21,16:15,Hot and Spicy Peanuts,Snacks,2,2.1,0.9,Staff G,4.2,1.8,2.4
TXN008289,2025-10-31,19:45,Madri,Beer,2,6.3,2.65,Staff A,12.6,5.3,7.3
